content,label,clean_text,label_num
"Foreign-exchange trading surged to a record daily average of \$1.9 trillion this year as hedge funds and other money managers increased bets on currencies, according to the Bank for International Settlements.",Business,"['foreign-exchang', 'trade', 'surg', 'record', 'daili', 'averag', 'trillion', 'year', 'hedg', 'fund', 'money', 'manag', 'increas', 'bet', 'currenc', 'accord', 'bank', 'intern', 'settlement']",0
"TOKYO (Reuters) - Tokyo's Nikkei fell 0.19 percent by  midday on Wednesday, erasing initial gains and extending losses  into a ninth straight day as worries about high oil prices and  domestic economic uncertainty hit exporters and tech stocks.",Business,"['tokyo', 'reuter', 'tokyo', 'nikkei', 'fell', 'percent', 'midday', 'wednesday', 'eras', 'initi', 'gain', 'extend', 'loss', 'ninth', 'straight', 'day', 'worri', 'high', 'oil', 'price', 'domest', 'econom', 'uncertainti', 'hit', 'export', 'tech', 'stock']",0
"SOMERS, NY - Pepsi Bottling Group Inc., the largest bottler of PepsiCo Inc. beverages, Tuesday said its profit for the latest quarter rose 4.4 percent as volume improved.",Business,"['somer', 'ny', 'pepsi', 'bottl', 'group', 'largest', 'bottler', 'pepsico', 'beverag', 'tuesday', 'profit', 'latest', 'quarter', 'rose', 'percent', 'volum', 'improv']",0
"Although Motorola Inc. announced it is cutting 1,000 jobs at its facilities worldwide, Chandler economic development officials Tuesday said the city should not see a negative impact at the company #39;s two sites.",Business,"['motorola', 'announc', 'cut', 'job', 'facil', 'worldwid', 'chandler', 'econom', 'develop', 'offici', 'tuesday', 'citi', 'negat', 'impact', 'compani', 'site']",0
Shares in UK department store group House of Fraser have risen after the firm said it had cut half-year losses and was seeing solid sales growth.,Business,"['share', 'uk', 'depart', 'store', 'group', 'hous', 'fraser', 'risen', 'firm', 'cut', 'half-year', 'loss', 'solid', 'sale', 'growth']",0
"LONDON (Reuters) - European stock markets rose and absorbed  three separate share placings on Wednesday, boosted by Wall  Street's strong finish while oil prices held close to \$50 a  barrel ahead of U.S. oil inventory data.",Business,"['london', 'reuter', 'european', 'stock', 'market', 'rose', 'absorb', 'separ', 'share', 'place', 'wednesday', 'boost', 'wall', 'street', 'strong', 'finish', 'oil', 'price', 'held', 'close', 'barrel', 'ahead', 'oil', 'inventori', 'data']",0
"WASHINGTON - The green is still there, but with touches of blue, red and yellow. A stylized image of the Stars and Stripes now waves in the background.",Business,"['washington', 'green', 'touch', 'blue', 'red', 'yellow', 'styliz', 'imag', 'star', 'stripe', 'wave', 'background']",0
"The Earth Simulator, an NEC supercomputer, is surpassed, at last. IBM announced yesterday that its Blue Gene/L supercomputer had achieved a sustained performance of 36.",Business,"['earth', 'simul', 'nec', 'supercomput', 'surpass', 'ibm', 'announc', 'yesterday', 'blue', 'gene', 'l', 'supercomput', 'achiev', 'sustain', 'perform']",0
"If Fannie Mae (FNM) is hampered by new limits on its operations, shareholders of the USA #39;s biggest mortgage-investment company are likely to feel the pinch more than the nation #39;s mortgage borrowers.",Business,"['fanni', 'mae', 'fnm', 'hamper', 'new', 'limit', 'oper', 'sharehold', 'usa', 'biggest', 'mortgage-invest', 'compani', 'like', 'feel', 'pinch', 'nation', 'mortgag', 'borrow']",0
"Ahead of the International Monetary Fund-World Bank meeting, the World Bank on Tuesday placed India as the fourth largest economy in terms of purchasing power parity, even as it said the country lagged behind in technology and efficiency.",Business,"['ahead', 'intern', 'monetari', 'fund-world', 'bank', 'meet', 'world', 'bank', 'tuesday', 'place', 'india', 'fourth', 'largest', 'economi', 'term', 'purchas', 'power', 'pariti', 'countri', 'lag', 'technolog', 'effici']",0
"Telecommunications equipment maker Agere Systems Inc. said Wednesday it will lay off 500 employees, or 7.6 per cent of its workforce, as part of a corporate restructuring.",Business,"['telecommun', 'equip', 'maker', 'ager', 'wednesday', 'lay', 'employe', 'cent', 'workforc', 'corpor', 'restructur']",0
"Scheduled to fly out of bankruptcy-court shelter this week, Air Canada announced a deal Wednesday to buy 45 Embraer aircraft in a deal worth at least \$1.",Business,"['schedul', 'fli', 'bankruptcy-court', 'shelter', 'week', 'air', 'canada', 'announc', 'deal', 'wednesday', 'buy', 'embraer', 'aircraft', 'deal', 'worth']",0
LONDON (Reuters) - Oil prices dropped from record highs  above \$50 a barrel on Wednesday as the U.S. government reported  a surprise increase in crude stocks and rebels in Nigeria's  oil-rich delta region agreed a cease-fire.,Business,"['london', 'reuter', 'oil', 'price', 'drop', 'record', 'high', 'abov', 'barrel', 'wednesday', 'govern', 'report', 'surpris', 'increas', 'crude', 'stock', 'rebel', 'nigeria', 'oil-rich', 'delta', 'region', 'agre', 'cease-fir']",0
"Jos. A. Bank Clothiers (JOSB:Nasdaq - news - research) posted a handsome third-quarter profit Monday, as strong Internet and catalogue sales helped drive a 17 hike in net income.",Business,"['jos', 'bank', 'clothier', 'josb', 'nasdaq', 'news', 'research', 'post', 'handsom', 'third-quart', 'profit', 'monday', 'strong', 'internet', 'catalogu', 'sale', 'help', 'drive', 'hike', 'net', 'incom']",0
"That prison is located in West Virginia which means that she is not headed to a facility in Connecticut or Florida, as she had hoped.",Business,"['prison', 'locat', 'west', 'virginia', 'mean', 'head', 'facil', 'connecticut', 'florida', 'hope']",0
"In a fresh blow to Europe #39;s antitrust enforcers, a top appeals tribunal said regulators wrongly blocked MCI WorldCom #39;s aborted bid to buy Sprint Corp in 2000.",Business,"['fresh', 'blow', 'europ', 'antitrust', 'enforc', 'appeal', 'tribun', 'regul', 'wrong', 'block', 'mci', 'worldcom', 'abort', 'bid', 'buy', 'sprint', 'corp']",0
"MONTREAL : Air Canada said it sealed a deal with Brazil #39;s Embraer SA for 45 Embraer-190 aircraft, worth 1.35 billion US dollars at list price.",Business,"['montreal', 'air', 'canada', 'seal', 'deal', 'brazil', 'embraer', 'sa', 'embraer', 'aircraft', 'worth', 'billion', 'dollar', 'list', 'price']",0
Hotel workers at four San Francisco hotels have commenced a two-week strike this morning after working without a union contract for more than six weeks.,Business,"['hotel', 'worker', 'san', 'francisco', 'hotel', 'commenc', 'two-week', 'strike', 'morn', 'work', 'union', 'contract', 'week']",0
Colombia is back in business and the Andean country has ample room for growth backed by aggressive and transparent government policies but with some challenges,Business,"['colombia', 'busi', 'andean', 'countri', 'ampl', 'room', 'growth', 'aggress', 'transpar', 'govern', 'polici', 'challeng']",0
NEW YORK (Reuters) - U.S. stocks ended higher on Wednesday  as investors snapped up semiconductor shares at bargain prices  and bought some blue chips after crude oil retreated from  record high prices.,Business,"['new', 'york', 'reuter', 'stock', 'end', 'higher', 'wednesday', 'investor', 'snap', 'semiconductor', 'share', 'bargain', 'price', 'bought', 'blue', 'chip', 'crude', 'oil', 'retreat', 'record', 'high', 'price']",0
In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.,Business,"['januari', 'disney', 'pixar', 'termin', 'talk', 'extend', 'distribut', 'partnership', 'creat', 'cartoon', 'hit', 'quot', 'nemo', 'quot', 'quot', 'toy', 'stori', 'quot', 'seri']",0
"CHICAGO (Reuters) - Travel and real estate heavyweight  Cendant Corp. on Wednesday said it will buy travel Web site  Orbitz Inc. for about \$1.25 billion, making it the  second-largest competitor in the online travel industry.",Business,"['chicago', 'reuter', 'travel', 'real', 'estat', 'heavyweight', 'cendant', 'corp', 'wednesday', 'buy', 'travel', 'web', 'site', 'orbitz', 'billion', 'make', 'second-largest', 'competitor', 'onlin', 'travel', 'industri']",0
"In another move to cut costs, Continental Airlines is closing 14 of its ticketing offices systemwide, including three in the Houston area.",Business,"['anoth', 'cut', 'cost', 'continent', 'airlin', 'close', 'ticket', 'offic', 'systemwid', 'includ', 'houston', 'area']",0
"Federal prosecutors yesterday announced new perjury and obstruction-of-justice charges against HealthSouth Corp. founder Richard M. Scrushy, accusing the former chief executive of the rehabilitation",Business,"['feder', 'prosecutor', 'yesterday', 'announc', 'new', 'perjuri', 'obstruction-of-justic', 'charg', 'healthsouth', 'corp', 'founder', 'richard', 'm', 'scrushi', 'accus', 'chief', 'execut', 'rehabilit']",0
"Reuters - Investment bank Lehman Brothers\Holdings Inc. is negotiating to buy GLG Partners, a large\British hedge fund, the Wall Street Journal reported on\Thursday, citing unnamed sources.",Business,"['reuter', 'invest', 'bank', 'lehman', 'brother', 'hold', 'negoti', 'buy', 'glg', 'partner', 'larg', 'british', 'hedg', 'fund', 'wall', 'street', 'journal', 'report', 'thursday', 'cite', 'unnam', 'sourc']",0
"Boston Scientific Corp. and Medtronic Inc. , competing to enter the US market for stents that keep neck arteries open, said separate studies showed their devices prevent complications including stroke after 30 days.",Business,"['boston', 'scientif', 'corp', 'medtron', 'compet', 'enter', 'market', 'stent', 'neck', 'arteri', 'open', 'separ', 'studi', 'devic', 'prevent', 'complic', 'includ', 'stroke', 'day']",0
"IBM Corp. on Wednesday said it has developed the world #39;s fastest computer - a 16,000-processor version of its BlueGene/L supercomputer.",Business,"['ibm', 'corp', 'wednesday', 'develop', 'world', 'fastest', 'comput', ',-', 'processor', 'version', 'bluegen', 'l', 'supercomput']",0
"The number of Americans seeking initial jobless benefits jumped by 18,000 last week, the government said on Thursday, but it attributed the entire rise to the effects of hurricanes that have battered the southern United States.",Business,"['number', 'american', 'seek', 'initi', 'jobless', 'benefit', 'jump', 'week', 'govern', 'thursday', 'attribut', 'entir', 'rise', 'effect', 'hurrican', 'batter', 'southern', 'unit', 'state']",0
"NEW YORK (CNN/Money) - General Mills announced plans Thursday to start using healthier whole grains in all of its ready-to-eat cereals, including children #39;s cereals such as Trix, Cocoa Puffs and Lucky Charms.",Business,"['new', 'york', 'cnn', 'money', 'general', 'announc', 'plan', 'thursday', 'start', 'use', 'healthier', 'grain', 'ready-to-eat', 'cereal', 'includ', 'children', 'cereal', 'trix', 'cocoa', 'puff', 'lucki', 'charm']",0
"European shares turned negative and government bonds were struggling for direction on Thursday after US data showed subdued inflation numbers, flat spending and a rise in unemployment.",Business,"['european', 'share', 'turn', 'negat', 'govern', 'bond', 'struggl', 'direct', 'thursday', 'data', 'subdu', 'inflat', 'number', 'flat', 'spend', 'rise', 'unemploy']",0
"NEW YORK (Reuters) - U.S. blue chips were lower on Thursday  after drug company and Dow component Merck   Co.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; said it  was withdrawing a key drug, casting a dark mood over the market  as oil prices remained above \$49 a barrel.",Business,"['new', 'york', 'reuter', 'blue', 'chip', 'lower', 'thursday', 'drug', 'compani', 'dow', 'compon', 'merck', 'co.mrk', 'withdraw', 'key', 'drug', 'cast', 'dark', 'mood', 'market', 'oil', 'price', 'remain', 'abov', 'barrel']",0
"GOLDEN VALLEY, Minn. -- Breakfast cereal maker General Mills is converting all of its cereals to whole grain. The company says it becomes the first leading food company to make the move involving cereals.",Business,"['golden', 'valley', 'minn', 'breakfast', 'cereal', 'maker', 'general', 'convert', 'cereal', 'grain', 'compani', 'becom', 'lead', 'food', 'compani', 'make', 'involv', 'cereal']",0
"OTTAWA (Reuters) - Nortel Networks Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt; on  Thursday said it would eliminate about 10 percent of its work  force, slightly less than previously estimated, and consolidate  real estate in a cost-cutting plan that will save \$500 million  in 2005.",Business,"['ottawa', 'reuter', 'nortel', 'network', 'corp', 'nt.to', 'thursday', 'elimin', 'percent', 'work', 'forc', 'slight', 'previous', 'estim', 'consolid', 'real', 'estat', 'cost-cut', 'plan', 'save', 'million']",0
"Its Saturday Night Live version of ""Trivial Pursuit"" is good strategy for staying ahead of age compression.",Business,"['saturday', 'night', 'live', 'version', 'trivial', 'pursuit', 'good', 'strategi', 'stay', 'ahead', 'age', 'compress']",0
"Global lenders need to offer more grants and debt relief to poor countries and tailor lending toward the private sector, Treasury Secretary John Snow said today.",Business,"['global', 'lender', 'need', 'offer', 'grant', 'debt', 'relief', 'poor', 'countri', 'tailor', 'lend', 'privat', 'sector', 'treasuri', 'secretari', 'john', 'snow', 'today']",0
"The eastern span of the Oakland-San Francisco Bay Bridge, currently under construction and over budget, will be re-bid, according to Sunne Wright McPeak, secretary of California #39;s Business, Transportation and Housing Agency, which oversees Caltrans, the",Business,"['eastern', 'span', 'oakland-san', 'francisco', 'bay', 'bridg', 'current', 'construct', 'budget', 're-bid', 'accord', 'sunn', 'wright', 'mcpeak', 'secretari', 'california', 'busi', 'transport', 'hous', 'agenc', 'overse', 'caltran']",0
"NEW YORK (Reuters) - Merck   Co Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; pulled its  arthritis drug Vioxx off the market on Thursday after a study  showed it doubled the risk of heart attack and stroke. The move  sent the company's shares plunging almost 27 percent and erased  \$25 billion of its market value.",Business,"['new', 'york', 'reuter', 'merck', 'mrk', 'pull', 'arthriti', 'drug', 'vioxx', 'market', 'thursday', 'studi', 'doubl', 'risk', 'heart', 'attack', 'stroke', 'sent', 'compani', 'share', 'plung', 'percent', 'eras', 'billion', 'market', 'valu']",0
